device_id,name,group,type,match_reason,from_ip,to_ip,from_port,to_port,from_user,to_user,from_telnet,to_telnet,payload_kind,will_change_structural
b4a1db97-e000-4ff3-bd96-aafa99f07d8c,CONECT FIBRA - SW HW 6730 - CORE,Conect Fibra,Switch Huawei,name_unique,172.30.0.2,172.30.0.2,22,22,ajust,ajust,False,False,switch,False
827bb2ba-f3f9-4515-9c7a-53cd8194d011,G5 JABOATAO - SW HW 5720 - CORE,G5 - Jaboatão,Switch Huawei,name_unique,172.16.66.2,172.16.66.2,22,22,ajustconsulting,ajustconsulting,False,False,switch,False
8c237d0a-0a32-4942-880a-052ca9c5bdd5,VOICE CORP - SW DM EDD - CLARO,Voice Corp,Switch Datacom,name_unique,192.168.55.2,192.168.55.2,23,23,ajust,ajust,True,True,switch,False
8cea71ea-a347-4652-866a-7d04b531a829,SOFIANET - OLT HW - SEBASTIAO AMARAL,SofiaNet,OLT Huawei,name_unique,128.201.156.218,128.201.156.218,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
7a4a7481-a352-4a00-8c92-8fc4525d933f,VIBE TELECOM - OLT ZTE - IGARASSU,Vibe,OLT ZTE,name_unique,187.17.137.188,187.17.137.188,3331,3331,acessosgp,acessosgp,False,False,olt,False
e67a4cee-e2db-4a86-9cb8-a9bf50664e13,RB 2011 - COMERCIAL BEZERRA - CENTRO,FlashNet,MikroTik RouterOS,ip+kind,170.79.169.91,170.79.169.91,15422,5895,ajust,ajust,False,False,router,True
8df9b6c7-352f-4a9a-bfe1-418f6b41cc4b,BVNET - SW HUAWEI - CORE BVNET,BVNet,Switch Huawei,name_unique,10.255.254.2,10.255.254.2,22,22,ajustconsulting,ajustconsulting,False,False,switch,False
e6a43b40-30cc-460f-83fa-a28b361d120f,RB DELL LOGISTICA,Grupo Vesc,MikroTik RouterOS,ip+kind,201.76.96.125,201.76.96.125,15422,32734,admin,admin,False,False,router,True
7b82e2fc-d5e6-449f-9fd7-3cef846474a0,FIBERMAIS - ROUTER - HW NE40 AUT/BORDA,FiberMais,Router Huawei,name_unique,170.245.220.2,170.245.220.2,7622,7622,suporte,suporte,False,False,router,False
935c2ee9-eba2-4b2a-90f4-95adbcd5852b,CNB TELECOM - OLT FIBERHOME - IGUARACI,CNB Telecom,OLT FiberHome,name_unique,172.23.10.14,172.23.10.14,22,22,sgp,sgp,False,False,olt,False
9579c789-7d64-4b58-aa49-5e3a93c5719a,PONTE DIGITAL - SW HW - CABO,Ponte Digital,Switch Huawei,name_unique,10.120.248.125,10.120.248.125,22,22,ajust,ajust,False,False,switch,False
95d8249f-4f31-4112-bf38-5c08cd46b924,MEGANET - SW HW 5720 - PORTO DE GALINHAS,Meganet,Switch Huawei,name_unique,172.16.80.2,172.16.80.2,22,22,ajust,ajust,False,False,switch,False
97292d01-172b-4880-b3a4-56b24bed74b8,Concentrador Goiania CCR 1016,PGI Telecom,MikroTik RouterOS,ip+kind,177.125.8.45,177.125.8.45,2223,65443,ajust,ajust,False,False,router,True
96da9bf1-7b23-4f6f-8288-d95c6a349d50,INFOTEL - OLT DM - MONTE DO CARMO - MTC,Infotel,OLT Datacom,name_unique,10.120.0.38,10.120.0.38,22088,22088,sgpconexaoolt,sgpconexaoolt,False,False,olt,False
970ab823-d359-41d9-bcc3-920f0b6951dd,GRUPO FLASH - SW HW 5732 - MARANGUAPE,Grupo FlashNet ( IBTelecom ),Switch Huawei,name_unique,10.77.77.13,10.77.77.13,22,22,ajustconsulting,ajustconsulting,False,False,switch,False
978379f7-a5e3-426d-8198-f1c32c47ba3b,PIX FIBRA - OLT HW - AFOGADOS,Pix Fibra,OLT Huawei,name_unique,172.31.255.28,172.31.255.28,22,22,ajust@emfibra,ajust@emfibra,False,False,olt,False
306d5d9f-4f7b-4b5d-96e5-4e6f0ce462be,VOO TELECOM - SW HW 6730 - VARZEA ( CORE MPLS ),Voo Telecom,Switch Huawei,name_unique,10.72.13.55,10.72.13.55,22022,22022,ajustconsulting,ajustconsulting,False,False,switch,False
76d1749a-7512-425f-aa55-75701a00992f,RB LRG TELECOMUNICAÇÕES - LTDA,I4 Telecom,MikroTik RouterOS,ip+kind,45.187.170.15,45.187.170.15,15422,7691,ajust,ajust,False,False,router,True
7c97d575-490e-4d1d-9c5a-e893ed3a09c4,MUNDONET - OLT FIBERHOME - RECIFE,Mundo Net,OLT FiberHome,name_unique,179.42.37.40,179.42.37.40,23231,23231,GEPON,GEPON,True,True,olt,False
982e4199-7335-4911-971f-5b2b259e30b3,PGI TELECOM - OLT HW - ATAPUZ,PGI Telecom,OLT Huawei,name_unique,10.20.4.249,10.20.4.249,22,22,root,root,False,False,olt,False
997a7a8b-a290-48d5-a250-f6f9f2a497b5,PGI TELECOM - OLT HW - PONTA DE PEDRAS,PGI Telecom,OLT Huawei,name_unique,10.15.10.102,10.15.10.102,23,23,root,root,True,True,olt,False
9e1e72df-f5b5-4b34-9907-dd0159784ed4,INFOTEL - SW DM 4380 - NATIVIDADE,Infotel,Switch Datacom,name_unique,10.10.10.130,10.10.10.130,22,22,ajust,ajust,False,False,switch,False
9935b3a5-fa36-40ff-b3d2-150bc53f1303,RB2011 - KLABIN,PGI Telecom,MikroTik RouterOS,ip+kind,177.125.8.230,177.125.8.230,2224,65443,ajust,ajust,False,False,router,True
1503c99f-238f-4070-96b3-aebc9b575a1f,CCR 1009 - PORTO DE GALINHAS,Oga Fibra Telecom,MikroTik RouterOS,ip+kind,179.51.151.225,179.51.151.225,15422,5895,ajust,ajust,False,False,router,True
9eab5dfa-fa6c-48db-b646-138a14f4eb3f,INET - OLT FH - CAIC,INET,OLT FiberHome,name_unique,177.71.83.255,177.71.83.255,22533,22533,GEPON,GEPON,True,True,olt,False
9f2f8a79-73b9-494a-9258-877d49ae5481,UMTELECOM - OLT HW - JORDAO,Um Fibra,OLT Huawei,name_unique,10.40.39.20,10.40.39.20,22,22,sgp-radius,sgp-radius,False,False,olt,False
a03174e4-a120-4fa1-a39f-e93a7835a594,NAVEGANET - SW HW 5720 - CAMARAGIBE,Navega Net,Switch Huawei,name_unique,170.245.64.150,170.245.64.150,53726,53726,ajust,ajust,False,False,switch,False
8d4c9ecf-022f-4c15-8ca4-8330421d692a,CONECT FIBRA - SW HW ATN 910 - JARDIM PAULISTA,Conect Fibra,Switch Huawei,name_unique,172.35.0.2,172.35.0.2,22,22,root,root,False,False,switch,False
7f6ee9af-df46-42e6-8e11-c15dfa3cd9dd,HOMENET - ROUTER - CISCO ASR1002 AUT,HomeNet,Router Cisco,name_unique,179.49.144.32,179.49.144.32,22,22,suporte,suporte,False,False,router,False
a0af49e2-0f22-4e15-9b6e-330d44326703,SOFIANET - SW HW ATN 910C-A - SEBASTIAO AMARAL,SofiaNet,Switch Huawei,name_unique,192.168.190.10,192.168.190.10,22,22,sofianet,sofianet,False,False,switch,False
d81eb35a-5206-4e20-8b4d-acb66e6a8674,CCR-CGNAT,FiberMais,MikroTik RouterOS,ip+kind,170.245.221.0,170.245.221.0,15422,8291,ajust,ajust,False,False,router,True
09de54b1-e293-432c-a06a-4280fc28bbd2,UM FIBRA - ROUTER - HW NE8000 AUT/BORDA,Um Fibra,Router Huawei,name_unique,45.4.119.1,45.4.119.1,22800,22800,ajustconsulting,ajustconsulting,False,False,router,False
8161c6d7-7f60-4932-a6d4-03571d4e11db,PLANALTONET - OLT HW - PAUDALHO,PlanaltoNet,OLT Huawei,name_unique,10.12.1.10,10.12.1.10,23,23,ajustc,ajustc,True,True,olt,False
7f85bd05-5df3-4bbb-9be2-bd6666b7f59e,MCNET - ROUTER - HW NE8000 AUT/BORDA,MCNet,Router Huawei,name_unique,45.164.10.2,45.164.10.2,53261,53261,ajustconsulting,ajustconsulting,False,False,router,False
821680b1-602b-477f-93d1-e6cc40a3198c,PLANALTONET - OLT HW 05,PlanaltoNet,OLT Huawei,name_unique,10.12.1.8,10.12.1.8,23,23,ajustc,ajustc,True,True,olt,False
a40cd3a0-b9e1-4ffe-b6ae-1ac216a85ed6,INFOTEL - SW DM 4380 - ALIANCA,Infotel,Switch Datacom,name_unique,10.10.10.134,10.10.10.134,22,22,ajust,ajust,False,False,switch,False
c3f8f008-479a-42ef-b8ec-e7d277f2e400,INFOTEL - OLT DM - BREJINHO - BNZ,Infotel,OLT Datacom,name_unique,10.10.10.126,10.10.10.126,22088,22088,sgpconexaoolt,sgpconexaoolt,False,False,olt,False
83630461-4a8f-4bd9-97a3-bab0377611f7,NAVEGANET - ROUTER - HW NE20 BORDA,FlashNet,Router Huawei,name_unique,192.168.3.9,192.168.3.9,53267,53267,flashnet,flashnet,False,False,router,False
a5a769d5-dc47-4d23-b8e0-47de5b03914b,GRUPO FLASH - SW HW 6730 - NOBRE,Grupo FlashNet ( IBTelecom ),Switch Huawei,name_unique,10.77.77.1,10.77.77.1,22,22,ajustconsulting,ajustconsulting,False,False,switch,False
a630c8ab-88c9-4a49-a806-cbb158dfa3cd,UMTELECOM - OLT FIBERHOME - VARZEA,Um Fibra,OLT FiberHome,name_unique,10.2.240.2,10.2.240.2,23,23,noc,noc,True,True,olt,False
a6e3d824-209e-4ebc-ae62-da0aedd0a031,UP CONNECT FIBRA - SW HW S5700 - JORDAO,UP Connect Fibra,Switch Huawei,name_unique,10.131.0.2,10.131.0.2,22,22,ajustcon,ajustcon,False,False,switch,False
4b0886db-3b6b-4679-8cee-71a168cb8aec,MK RB 760 - BOMBA,UP Connect Fibra,MikroTik RouterOS,ip+kind,179.48.12.46,179.48.12.46,15422,8089,ajust,ajust,False,False,router,True
a8160fed-3ca4-4472-b7cd-341f4df4d24d,AF TELECOM - OLT VSOL EPON - RIODOCE,AF Telecom,OLT VSOL,name_unique,179.51.150.14,179.51.150.14,2040,2040,ajust,ajust,True,True,olt,False
a9babfb6-9f3d-412c-93ab-2c34b86b0d4c,ECOTELECOM - OLT HW - CAVALEIRO,Eco Telecom,OLT Huawei,name_unique,45.71.170.6,45.71.170.6,1075,1075,sgpsistema,sgpsistema,True,True,olt,False
a9e4b1ec-dff9-4a71-bb6d-daedd8f76cae,G5 JABOATAO - OLT VSOL - MATRIZ DA LUZ,G5 - Jaboatão,OLT VSOL,name_unique,192.141.105.50,192.141.105.50,2323,2323,admin,admin,True,True,olt,False
ac7b28b6-2fc1-4d2e-a13a-6c4e8abb2f1f,FLASHNET - SW CORE-FLASHNET-6750,FlashNet,Switch Huawei,name_unique,10.99.88.38,10.99.88.38,53276,53276,flashnet,flashnet,False,False,switch,False
ad271b6c-6ff5-45a0-9cff-cef349acfb00,PONTE DIGITAL - SW HW - GAIBU,Ponte Digital,Switch Huawei,name_unique,172.21.0.42,172.21.0.42,22,22,ajust,ajust,False,False,switch,False
b07c4085-5e0a-46a9-8b85-daa6a412f0d2,SOFIANET - OLT HW - PE 22,SofiaNet,OLT Huawei,name_unique,128.201.156.214,128.201.156.214,23033,23033,ajustconsulting,ajustconsulting,True,True,olt,False
b1e3bc78-4308-47e5-9b48-5b001a963e12,PIX FIBRA - SW HW 6730 - IGARASSU/CRUZ,Pix Fibra,Switch Huawei,name_unique,172.16.0.9,172.16.0.9,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
49ab319e-cfe1-4fdd-aca9-c0e2d5bc4653,VOO TELECOM - SW HW 5720 - GUABIRABA,Voo Telecom,Switch Huawei,name_unique,10.72.13.201,10.72.13.201,22022,22022,ajustconsulting,ajustconsulting,False,False,switch,False
8204ae66-b33b-4e22-ad36-040040d7e7cd,NAVEGANET - OLT HW - OTIZEIRO,Navega Net,OLT Huawei,name_unique,190.89.144.44,190.89.144.44,2224,2224,sgpsgp,sgpsgp,True,True,olt,False
ac448c25-f17c-481d-aed7-516791680d5f,VOICE CORP - SW DM EDD - DATA CENTER VOICE CORP ( CONEXAO COM A OI ),Voice Corp,Switch Datacom,name_unique,192.168.66.2,192.168.66.2,23,23,admin,admin,True,True,switch,False
98930937-bb34-4a02-bffa-38ebf0bcbae1,OLT HUAWEI - CENTRO,Um Fibra,OLT Huawei,ip+kind,10.40.39.11,10.40.39.11,22,22,sgp-radius,sgp-radius,False,False,olt,False
b2040d39-65b7-4d53-a2bf-d17fcff2eef5,OLT Huawei POP Maranguape - Fox UP,Meganet,OLT Huawei,ip+kind,45.176.57.90,45.176.57.90,23088,23088,foxfox,foxfox,True,True,olt,False
b2540db7-d509-4c6a-83a8-558500a56567,SW-3064-DATACENTER,PlanaltoNet,Switch Cisco,ip+kind,10.12.255.250,10.12.255.250,22,22,ajust,ajust,False,False,switch,False
f4d9e346-21ea-47bb-b92d-6abb0fbc55ec,SIN FIBRA - ROUTER - HW NE40 AUT/BORDA,SIN Fibra,Router Huawei,name_unique,160.19.44.18,160.19.44.18,39270,39270,suporte,suporte,False,False,router,False
441bfb60-5a77-4fd7-a320-9a01c57fe521,INFOTEL - OLT EPON - LEITAO,Infotel,OLT VSOL,name_unique,172.16.121.16,172.16.121.16,37120,37120,admin,admin,True,True,olt,False
b298e4b0-fa03-438f-b89d-e05cf360373a,G5 CABO - SW DM4370 4GT+4GX+4XS - MURIBECA,G5 - Cabo,Switch Datacom,name_unique,172.220.0.5,172.220.0.5,22,22,ajust,ajust,False,False,switch,False
0963a4e7-a40d-4c86-947b-9a8c19f9d4ca,OLT-VSOL-PASSARINHO-TELNET,GL Soluções,OLT VSOL,ip+kind,45.191.104.10,45.191.104.10,2323,2323,sgphftel,sgphftel,True,True,olt,False
b29ac17c-5c7f-428b-bcc4-4eb386d512fb,INFOTEL - SW HW S6730 - PMJ FLORENCA,Infotel,Switch Huawei,name_unique,10.10.10.123,10.10.10.123,26504,26504,ajust,ajust,False,False,switch,False
b3bc3b0f-f58d-4f25-a76f-8c3042c2b67b,OLT HUAWEI - CASA FORTE,Um Fibra,OLT Huawei,ip+kind,10.40.39.14,10.40.39.14,22,22,sgp-radius,sgp-radius,False,False,olt,False
5852bca7-a4d7-4b85-a0e0-82beb83c49ce,I4 TELECOM - SW HW 5700 - RIO DOCE,I4 Telecom,Switch Huawei,name_unique,192.168.220.2,192.168.220.2,5378,5378,ajustconsulting,ajustconsulting,False,False,switch,False
a6d44d69-7332-48ec-8dc8-1b83e73ed2af,Gerencia Conect Fibra,Conect Fibra,MikroTik RouterOS,ip+kind,45.5.88.78,45.5.88.78,15422,8291,ajust,ajust,False,False,router,True
b63305a7-99d7-41a9-8ea2-6ae35ee1ce43,PGI TELECOM - OLT HW - CARNE DE VACA,PGI Telecom,OLT Huawei,name_unique,10.20.4.17,10.20.4.17,23,23,root,root,True,True,olt,False
b6fada04-dbab-4b93-85fd-1264826933a8,OLT-HUAWEI-GAIBU,Ponte Digital,OLT Huawei,ip+kind,170.80.49.78,170.80.49.78,23,23,equipeti,equipeti,True,True,olt,False
84492b3e-a8cc-448b-83ca-0153c8be442c,FLASHNET - SW CORE-FLASHNET,FlashNet,Switch Huawei,name_unique,10.99.88.1,10.99.88.1,53276,53276,flashnet,flashnet,False,False,switch,False
8572b466-990e-4a8a-a487-ef3d364aacd0,PIX FIBRA - OLT HW - TOTO,Pix Fibra,OLT Huawei,name_unique,172.31.255.10,172.31.255.10,22,22,ajust@emfibra,ajust@emfibra,False,False,olt,False
86ccf6d7-a1dd-4be5-bc38-a2970bc085d4,FLASHNET - SW CORE-CDN,FlashNet,Switch Huawei,name_unique,10.99.88.25,10.99.88.25,53276,53276,ajust,ajust,False,False,switch,False
a4616bfb-de86-43b4-80f7-3e9defbad849,AUTENTICADOR,STR Net,MikroTik RouterOS,ip+kind,45.164.10.32,45.164.10.32,2234,5895,ajust,ajust,False,False,router,True
6731d28e-0cdf-4e4b-900d-81f83b7969b7,CYBERNET - SW HW 5700 - ACUDE,Cyber Net,Switch Huawei,name_unique,170.80.112.2,170.80.112.2,55022,55022,cybernet,cybernet,False,False,switch,False
6d76c736-ef1d-439f-bfd3-7d2c8c82cfda,PE-POP-ABREU,Navega Net,OLT Huawei,ip+kind,160.19.44.162,160.19.44.162,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
b753adb8-ff91-431a-b46e-3f5acf99b9bd,MOND TELECOM - OLT HW - DATACENTER HWNET,Mond Telecom,OLT Huawei,name_unique,45.164.181.192,45.164.181.192,2210,2210,sgpacesso,sgpacesso,False,False,olt,False
b762c480-0b8a-40c3-b240-7b8a32a0678f,PIX FIBRA - SW HW 6730 - MANGUEIRA,Pix Fibra,Switch Huawei,name_unique,172.16.0.7,172.16.0.7,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
d7373170-63a2-4050-b241-46dab0b02aa2,PIX FIBRA - SW HW 5700 - POP EMPETEL,Pix Fibra,Switch Huawei,name_unique,10.31.254.78,10.31.254.78,22,22,ajust,ajust,False,False,router,False
b790b33e-8ca6-407c-a2df-72bea35f4c82,MEGANET - OLT HW - MARANGUAPE,Meganet,OLT Huawei,name_unique,45.176.57.90,45.176.57.90,23088,23088,foxfox,foxfox,True,True,olt,False
b7bbd852-b6ff-4632-a787-5dcc1a738514,PIX FIBRA - SW HW 6730 - COMPULINE,Pix Fibra,Switch Huawei,name_unique,172.16.0.2,172.16.0.2,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
b8325ee5-8ba9-4c59-8b17-ad31bbf392bc,INFOTEL - SW DM 4380 - ALMAS,Infotel,Switch Datacom,name_unique,10.10.10.131,10.10.10.131,22,22,ajust,ajust,False,False,switch,False
b90e67db-142e-44fb-a176-8801e1383432,PGI TELECOM - OLT INTELBRAS - GAMBA,PGI Telecom,OLT Intelbras,name_unique,10.20.26.1,10.20.26.1,23,23,admin,admin,True,True,olt,False
762d19aa-8545-405e-8714-655dc5aa075f,INFOTEL - OLT DM - PORTO NACIONAL / SIM 02,Infotel,OLT Datacom,name_unique,172.16.121.16,172.16.121.16,3811,3811,infortel,infortel,False,False,olt,False
86d9eed6-82f5-4788-aa57-7d33e178037c,G5 JABOATAO - OLT VSOL - VISTA ALEGRE,G5 - Jaboatão,OLT VSOL,name_unique,192.141.105.3,192.141.105.3,2373,2373,admin,admin,True,True,olt,False
713b09c1-ebe7-4b94-a2b4-c1f3b810edd4,PIX FIBRA - OLT HW - OLINDA,Pix Fibra,OLT Huawei,name_unique,172.16.0.14,172.16.0.14,22,22,ajust@emfibra,ajust@emfibra,False,False,olt,False
8ae80fcc-e114-46f9-a4cf-662ab5c101de,G5 JABOATAO - OLT MAXPRINT - LOTE 56,G5 - Jaboatão,OLT Maxprint,name_unique,192.141.105.3,192.141.105.3,2395,2395,g5,g5,True,True,olt,False
b9c9d138-f772-44ba-b4a4-5c8e67213127,ULTRANET - OLT PARKS 1 - IGUAIBA,UltraNet,Olt Parks,name_unique,192.141.106.6,192.141.106.6,2201,2201,admin,admin,False,False,olt,False
7d243b42-1ae0-4f48-ac91-495f8a40951c,GRUPO FLASH PB - OLT HW - JACARAU,Grupo FlashNet PB,OLT Huawei,name_unique,177.221.47.15,177.221.47.15,23051,23051,sgpsgp1,sgpsgp1,True,True,olt,False
9990ca58-5844-4a49-b3db-be995472e0b2,SW-POP-FIBERHOME02,PlanaltoNet,Switch Huawei,ip+kind,10.200.60.1,10.200.60.1,22,22,ajust,ajust,False,False,switch,False
b9cd2157-f18d-45f8-a0e4-188eeb7bb6c6,SW-POP-3MARIAS,PlanaltoNet,Switch Huawei,ip+kind,10.10.30.1,10.10.30.1,22,22,ajust,ajust,False,False,switch,False
7e171a93-ed6c-42a9-80ef-27d73f0d94eb,SW CORE BEIRA MAR - CRS 317,AF Telecom,MikroTik RouterOS,ip+kind,179.51.151.1,179.51.151.1,15422,58951,ajust,ajust,False,False,router,True
45aa2b3d-524d-4411-800f-286e281b8aee,PIX FIBRA - SW HW 6720 - BOMBA DO HEMETERIO,Pix Fibra,Switch Huawei,name_unique,172.16.0.41,172.16.0.41,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
b118e14b-1427-482a-abb4-7405813321ea,PIX FIBRA - SW HW 5720 - JORDAO,Pix Fibra,Switch Huawei,name_unique,172.16.2.50,172.16.2.50,22,22,ajust,ajust,False,False,switch,False
0483b607-4b2b-451d-bacc-a45f13f5f544,Borda CDN e IX FlashNet,FlashNet,Router Huawei,ip+kind,168.194.14.144,168.194.14.144,53267,53267,flashnet,ajustconsulting,False,False,router,True
a618ea59-af6f-4181-af38-fd0ff8519a76,RB4011 Gerencia,Ajust Consulting,MikroTik RouterOS,ip+kind,168.194.15.72,168.194.15.72,15422,5895,Ajust,Ajust,False,False,router,True
6e3b1cb7-34b8-4781-af45-ab1ae1c64b90,I4 TELECOM - SW HW CORE MATUTA,I4 Telecom,Switch Huawei,name_unique,45.187.169.228,45.187.169.228,22455,22455,ajust,ajust,False,False,router,False
87f73baa-2347-4ade-9c02-8a6124d6af04,OLT HUAWEI X17 CAETES 1,Conect Fibra,OLT Huawei,ip+kind,45.5.88.50,45.5.88.50,23088,23088,sgpolt,sgpolt,True,True,olt,False
8c7fa841-e187-4eb6-a251-32550ea79375,ULTRANET - SW HW 5720 - RAPOSA,UltraNet,Switch Huawei,name_unique,192.141.106.6,192.141.106.6,2265,2265,ajust,ajust,False,False,switch,False
8e0f403d-83d4-4e7f-a453-49c117acff60,G5 JABOATAO - OLT VSOL EPON - MORENO,G5 - Jaboatão,OLT VSOL,name_unique,128.201.78.148,128.201.78.148,2059,2059,ajust,ajust,True,True,olt,False
bbab4eca-bbd7-4df5-b343-afabc3f9e676,NEW CONNECT - SW HW - CABO,New Connect,Switch Huawei,name_unique,1.3.1.39,1.3.1.39,22,22,ericcastro,ericcastro,False,False,switch,False
8cc00f9a-ce8a-4044-9a4a-93c74904b9e5,PLANALTONET - ROUTER - HW NE8000 BORDA,PlanaltoNet,Router Huawei,name_unique,10.12.255.201,10.12.255.201,22,22,ajust,ajust,False,False,router,False
bd24434c-5d76-44db-b72a-5783a4ec3b3a,INFOTEL - OLT DM - PONTE ALTA - POL,Infotel,OLT Datacom,name_unique,10.120.0.34,10.120.0.34,22088,22088,sgpconexaoolt,sgpconexaoolt,False,False,olt,False
bd546a29-c18d-4a5d-8349-9dc71b6bd662,MOND TELECOM - SW CISCO NEXUS,Mond Telecom,Switch Cisco,name_unique,45.164.181.192,45.164.181.192,22522,22522,admin,admin,False,False,switch,False
6f216531-0a36-4e0f-a0cd-8ef1d5c4b4da,PLANALTONET - ROUTER - HW NE8000 AUT,PlanaltoNet,Router Huawei,name_unique,10.12.255.203,10.12.255.203,22,22,ajust,ajust,False,False,router,False
91b780c6-2dba-4443-a548-b1001cece250,ULTRANET - OLT HW - MIRITIUA,UltraNet,OLT Huawei,name_unique,192.141.106.6,192.141.106.6,22288,22288,sgpacesso,sgpacesso,False,False,olt,False
0e48e43f-6081-45e1-82d1-1bdabeb07084,SW-BKB-CARPINA,PlanaltoNet,Switch Huawei,ip+kind,10.200.10.1,10.200.10.1,22,22,ajust,ajust,False,False,switch,False
8e8b0f62-936d-440c-b42f-80881af1fbdc,I4 TELECOM - OLT HW - RIO DOCE,I4 Telecom,OLT Huawei,name_unique,45.187.170.54,45.187.170.54,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
629f1456-d68d-4fae-8475-efa3065844da,ULTRANET - OLT HW X7 - PINDAI,UltraNet,OLT Huawei,name_unique,192.141.106.6,192.141.106.6,22206,22206,sgpsgp,sgpsgp,True,True,olt,False
de6fdde8-d6d5-4d41-a31d-265493258be8,PONTE DIGITAL - SW HW - SOTAVE,Ponte Digital,Switch Huawei,name_unique,10.200.150.1,10.200.150.1,22250,22250,ajust,ajust,False,False,switch,False
40fb49c2-7467-48ea-afb8-12977753e562,FLASHNET - SW CORE-OURO-PRETO,FlashNet,Switch Huawei,name_unique,10.99.88.19,10.99.88.19,53276,53276,flashnet,flashnet,False,False,switch,False
7f8f17bd-e5f6-435d-b1ee-f094383a589b,PIX FIBRA - OLT HW - COMPULINE-BOA VIAGEM,Pix Fibra,OLT Huawei,name_unique,172.31.255.14,172.31.255.14,22,22,ajust@emfibra,ajust@emfibra,False,False,olt,False
be23f32c-95ba-4338-a090-c49ff97cfffb,PIX FIBRA - OLT HW - COLONIA,Pix Fibra,OLT Huawei,name_unique,172.31.255.11,172.31.255.11,22,22,flashnet@emfibra,flashnet@emfibra,False,False,olt,False
befc95a0-504d-4a37-912f-a8c20b82aae0,GRUPO VESC - OLT HW - IPSEP,Grupo Vesc,OLT Huawei,name_unique,201.76.98.98,201.76.98.98,2323,2323,sgpsgp,sgpsgp,True,True,olt,False
c015d914-34ae-49c7-aa17-12499b5b5099,JANET - OLT HW,JaNet,OLT Huawei,name_unique,190.89.233.128,190.89.233.128,23755,23755,ajustconsulting,ajustconsulting,True,True,olt,False
caccd60b-2ef1-4eb1-b475-e310d82cd1e5,UMTELECOM - OLT FIBERHOME - CABO DE SANTO AGOSTINHO,Um Fibra,OLT FiberHome,name_unique,10.40.39.4,10.40.39.4,23,23,GEPON,GEPON,True,True,olt,False
93fe1a32-1dca-4034-8c20-09f21abaf98c,CNB TELECOM - OLT FIBERHOME - FLORES,CNB Telecom,OLT FiberHome,name_unique,172.19.19.2,172.19.19.2,22,22,sgp,sgp,False,False,olt,False
94b0ad92-d941-4943-843c-e1a09cd41e69,INFOTEL - OLT ZTE - SANTA ROSA,Infotel,OLT ZTE,name_unique,10.120.0.90,10.120.0.90,23,23,conexaosgp,conexaosgp,True,True,olt,False
c0597181-c78c-45fc-8956-77854cfa121c,PIX FIBRA - SW HW 6730 - CORE EFIBRA BARRA,Pix Fibra,Switch Huawei,name_unique,172.16.0.35,172.16.0.35,22,22,ajust@emfibra,ajust@emfibra,False,False,switch,False
9529e2c3-a959-48db-b050-abe1afb13ea0,G5 CABO - ROUTER - HW NE8000 AUT/BORDA,G5 - Cabo,Router Huawei,name_unique,45.187.19.2,45.187.19.2,26944,26944,ajustconsulting,ajustconsulting,False,False,router,False
94ec3ca4-0397-4f7c-bfd0-406923b4ce2f,FIBERMAIS - SW HW 6730 - CORE,FiberMais,Switch Huawei,name_unique,170.245.223.90,170.245.223.90,2280,2280,ajust,ajust,False,False,switch,False
45ba4ca5-57ee-48ff-a48c-5b3f49e5bf93,MOOD TELECOM - OLT ZTE - RECIFE,Mood,OLT ZTE,name_unique,187.17.137.188,187.17.137.188,2300,2300,SGP,SGP,True,True,olt,False
954fdbc9-cfe8-4327-a58f-a3fc2ef9f048,QUALYNET - OLT HW,QualyNet,OLT Huawei,name_unique,170.79.169.254,170.79.169.254,2823,2823,ajustconsulting,ajustconsulting,True,True,olt,False
5f73b587-a7b3-4428-afe8-2a314df0c93d,Concentrador ACAÚ CCR 2116,PGI Telecom,MikroTik RouterOS,ip+kind,177.125.8.42,177.125.8.42,2223,56443,ajust,ajust,False,False,router,True
96ac3387-e7da-4eb9-9a96-38ff9dbf7dfc,I4 TELECOM - OLT HW - CASA CAIADA RIONET,I4 Telecom,OLT Huawei,name_unique,45.187.170.10,45.187.170.10,23088,23088,ajustconsulting,ajustconsulting,True,True,olt,False
967fe176-ea8a-4c15-87b2-4b981ee0a210,FLASHNET - SW CORE-CAETES,FlashNet,Switch Huawei,name_unique,10.99.88.18,10.99.88.18,53276,53276,flashnet,flashnet,False,False,switch,False
0c653998-af03-4cfb-999f-fc55d76404b5,OLT-OLD_i4Telecom_Ouro Preto,I4 Telecom,OLT Huawei,ip+kind,45.187.168.30,45.187.168.30,23088,23088,sgpsgp,sgpsgp,True,True,olt,False
0db191b0-08c7-4062-b3a3-e782787f1f1f,AF TELECOM - SW HW S6730 - CORE OLINDA,AF Telecom,Switch Huawei,name_unique,179.51.150.12,179.51.150.12,20006,20006,ajustconsulting,ajustconsulting,False,False,switch,False
